2,0,3,1520092210295,0
2,1,1,1520092214265,0
2,0,3,1520092219531,0
2,1,1,1520092222172,0
2,0,3,1520092228402,0
2,1,1,1520092231242,0
2,0,3,1520092233917,0
2,1,1,1520092237654,0
2,0,3,1520092242920,0
2,1,1,1520092245362,0
2,0,3,1520092253934,0
2,1,1,1520092266393,0
2,0,3,1520092275330,0
2,1,1,1520092284599,0
2,0,0,1520092309154,0
2,1,0,1520092311594,0
13,1,5,1520098751134,0
13,0,3,1520098758334,0
13,1,1,1520098763513,0
13,0,3,1520098767723,0
13,1,1,1520098771498,0
13,0,3,1520098774086,0
13,1,1,1520098776625,0
13,0,3,1520098780050,0
13,1,1,1520098800391,0
13,0,1,1520098806003,0
13,1,1,1520098815182,0
13,0,3,1520098818003,0
13,1,1,1520098823065,0
13,0,3,1520098836248,0
13,1,1,1520098841392,0
13,0,3,1520098850963,0
13,1,1,1520098853762,0
17,0,3,1520103339114,0
17,1,9,1520103353530,0
17,0,0,1520103360976,0
17,3,9,1520103370834,0
17,0,0,1520103376159,0
17,1,9,1520103377808,0
17,0,0,1520103399113,0
17,1,9,1520103404979,0
17,0,3,1520103415659,0
17,1,1,1520103423498,0
17,0,3,1520103435350,0

24,1,9,1520106924714,0
24,0,3,1520106931802,0
24,1,9,1520106949689,0
24,0,3,1520106954689,0
24,1,5,1520106996904,0
24,0,3,1520106998828,0
24,1,5,1520107004207,0
24,0,3,1520107010852,0
24,1,9,1520107013335,0
24,0,3,1520107017292,0
24,1,9,1520107020624,0
24,3,9,1520107026317,0

29,1,7,1520110320423,0
29,0,3,1520110330690,0
29,1,9,1520110334019,0
29,2,3,1520110352290,0
29,0,3,1520110354568,0
29,1,1,1520110359980,0
29,0,3,1520110368731,0
29,1,1,1520110370526,0
29,0,3,1520110378987,0
29,1,9,1520110384226,0
29,0,-1,1520110414468,0
29,3,9,1520110418221,0
